,,,Date,,Salesman GK,,Amount
"Jan 1, '23 - Jun 11, 26",,,,,,,
,,,05/07/2024,,0,,"66,000.00"
,,,05/06/2024,,"31,633.22",,"256,139.00"
,,,05/06/2024,,1580,,"18,040.00"
,,,05/06/2024,,"30,465",,"440,460.00"
,,,05/06/2024,,"29,433.06",,"510,330.00"
,,,05/06/2024,,12524,,"222,499.00"
,,,05/06/2024,,11139.44,,"218,124.00"
,,,05/06/2024,,"12,423.62",,"1,804,703.21"
,,,05/06/2024,,48843.44,,"2,134,261.08"
,,,05/06/2024,,13286.76,,"1,911,089.94"
,,,05/06/2024,,119,,"2,102.00"
,,,05/03/2024,,,,75.00
,,,05/03/2024,,"35,544.1",,"343,350.00"
,,,05/03/2024,,10988,,"150,040.00"
,,,05/03/2024,,0,,"9,000.00"
,,,05/03/2024,,8200,,"50,000.00"
,,,05/02/2024,,5040,,"89,820.00"
,,,05/02/2024,,1770,,"36,650.00"
,,,05/02/2024,,"1,176.74",,"12,070.00"
,,,05/02/2024,,188.00,,"1,740.00"
,,,05/02/2024,,6425.52,,"111,767.04"
,,,05/02/2024,,1674,,"22,680.00"
,,,04/30/2024,,3028.2,,"133,180.00"
,,,04/30/2024,,3028.2,,"11,250.00"
,,,04/30/2024,,,,"836,640.00"
,,,04/30/2024,,,,"1,434,240.00"
,,,04/30/2024,,,,0.00
,,,04/30/2024,,,,0.00
,,,04/30/2024,,,,"6,048,000.00"
,,,04/30/2024,,2993.64,,"54,236.00"
,,,04/30/2024,,581,,"8,190.00"
,,,04/30/2024,,,,"4,896,000.00"
,,,04/30/2024,,,,0.00
,,,04/30/2024,,,,0.00
,,,04/30/2024,,,,"4,542,720.00"
,,,04/30/2024,,,,"53,000.00"
,,,04/30/2024,,4920.00,,"40,920.00"
,,,04/30/2024,,,,"2,419,200.00"
,,,04/30/2024,,,,0.00
,,,04/29/2024,,44500,,"476,000.00"
,,,04/29/2024,,,,"1,416,960.00"
,,,04/29/2024,,,,"1,416,960.00"
,,,04/26/2024,,"15,088.32",,"243,710.32"
,,,04/26/2024,,,,"5,900.00"
,,,04/26/2024,,"15,196.22",,"48,600.00"
,,,04/26/2024,,"4,343.05",,0.00
,,,04/26/2024,,5760,,"87,950.00"
,,,04/26/2024,,7985,,"162,600.00"
,,,04/25/2024,,"22,528.57",,"79,200.00"
,,,04/25/2024,,86447.32,,"1,878,305.22"
,,,04/25/2024,,86447.32,,"19,650.00"
,,,04/25/2024,,31921.48,,"567,000.00"
,,,04/25/2024,,,,"56,000.00"
,,,04/25/2024,,814,,"7,130.00"
,,,04/25/2024,,6240,,"95,240.00"
,,,04/25/2024,,,,"3,967,488.00"
,,,04/24/2024,,2356,,"27,200.00"
,,,04/24/2024,,"58,621.9",,"1,119,737.00"
,,,04/24/2024,,,,"4,896,000.00"
,,,04/24/2024,,"14,424",,"63,848.00"
,,,04/24/2024,,,,"7,500.00"
,,,04/24/2024,,1300,,"14,300.00"
,,,04/24/2024,,,,"3,967,488.00"
,,,04/24/2024,,8338.92,,"115,248.00"
,,,04/23/2024,,2172,,"53,700.00"
,,,04/22/2024,,,,"2,063,880.00"
,,,04/22/2024,,"9,243.12",,"101,660.00"
,,,04/22/2024,,,,0.00
,,,04/22/2024,,,,"10,368,000.00"
,,,04/22/2024,,7070,,"79,000.00"
,,,04/22/2024,,0,,"8,000.00"
,,,04/19/2024,,9927.43,,"208,382.00"
,,,04/19/2024,,,,"4,804,800.00"
,,,04/19/2024,,0,,"98,000.00"
,,,04/19/2024,,26602.55,,"408,909.00"
,,,04/19/2024,,24780,,"289,800.00"
,,,04/19/2024,,,,"9,850.00"
,,,04/18/2024,,1200,,"14,000.00"
,,,04/18/2024,,1065,,"3,310.00"
,,,04/18/2024,,6148.4,,"60,000.00"
,,,04/18/2024,,19167,,"641,253.00"
,,,04/17/2024,,,,"4,061,952.00"
,,,04/16/2024,,852,,"7,400.00"
,,,04/16/2024,,6904,,"239,000.00"
,,,04/16/2024,,19592.74,,"1,665,284.41"
,,,04/16/2024,,0,,"20,050.00"
,,,04/16/2024,,,,"4,804,800.00"
,,,04/16/2024,,0,,"98,000.00"
,,,04/16/2024,,,,"16,600.00"
,,,04/16/2024,,1188,,"13,788.00"
,,,04/15/2024,,"22,528.57",,"316,000.00"
,,,04/15/2024,,74405,,"1,549,800.00"
,,,04/15/2024,,,,"2,293,200.00"
,,,04/15/2024,,,,0.00
,,,04/15/2024,,,,"5,000,400.00"
,,,04/15/2024,,6606.6,,"76,725.00"
,,,04/15/2024,,16055.55,,"209,985.00"
,,,04/15/2024,,"8,450.18",,"150,331.50"
,,,04/15/2024,,0,,"11,900.00"
,,,04/12/2024,,,,"2,219,904.00"
,,,04/12/2024,,,,"14,100.00"
,,,04/12/2024,,"40,459.74",,"1,795,774.48"
,,,04/12/2024,,38311.82,,"1,793,806.72"
,,,04/12/2024,,"84,551.98",,"3,303,143.00"
,,,04/12/2024,,,,"160,000.00"
,,,04/12/2024,,849.80,,"11,769.80"
,,,04/11/2024,,,,"354,240.00"
,,,04/11/2024,,,,"2,250.00"
,,,04/11/2024,,5557.1,,"98,203.00"
,,,04/11/2024,,37055,,"1,836,500.00"
,,,04/11/2024,,"24,746.22",,"381,882.60"
,,,04/11/2024,,,,"11,900.00"
,,,04/11/2024,,"5,309.5",,"113,000.00"
,,,04/11/2024,,,,"1,500.00"
,,,04/08/2024,,5110,,"102,900.00"
,,,04/08/2024,,1113,,"10,380.00"
,,,04/08/2024,,,,"597,600.00"
,,,04/08/2024,,,,"12,000.00"
,,,04/08/2024,,11459.5,,"203,500.00"
,,,04/08/2024,,"25,383",,"324,077.00"
,,,04/08/2024,,13748,,"160,300.00"
,,,04/08/2024,,,,"836,640.00"
,,,04/08/2024,,,,"5,250.00"
,,,04/08/2024,,15432.3,,"266,725.00"
,,,04/08/2024,,1261,,"3,520.00"
,,,04/05/2024,,8050,,"88,550.00"
,,,04/05/2024,,3036.32,,"42,046.90"
,,,04/05/2024,,,,"11,900.00"
,,,04/05/2024,,,,"2,361,600.00"
,,,04/05/2024,,,,"2,361,600.00"
,,,04/05/2024,,,,"15,000.00"
,,,04/05/2024,,"19,342.68",,"348,824.00"
,,,04/05/2024,,"12,810.00",,"217,510.00"
,,,04/04/2024,,"79,633.25",,"3,666,596.50"
,,,04/04/2024,,"434,516.52",,"5,763,075.13"
,,,04/04/2024,,352359.42,,"6,344,909.40"
,,,04/04/2024,,336094.77,,"5,989,868.73"
,,,04/04/2024,,"83,482.29",,"2,091,759.00"
,,,04/04/2024,,"10,500",,"62,300.00"
,,,04/04/2024,,,,"10,500.00"
,,,04/04/2024,,"37,444.52",,"417,026.28"
,,,04/04/2024,,15475,,"81,499.00"
,,,04/03/2024,,29248,,"300,000.00"
,,,04/02/2024,,21787.26,,"301,138.32"
,,,04/02/2024,,23091.64,,"245,156.00"
,,,04/02/2024,,"46,215.6",,"508,300.00"
,,,04/01/2024,,9279.39,,"236,361.00"
,,,04/01/2024,,4752,,"74,828.00"
,,,03/27/2024,,,,"4,804,800.00"
,,,03/27/2024,,,,"98,000.00"
,,,03/27/2024,,4300,,"51,000.00"
,,,03/27/2024,,28985.14,,"437,059.69"
,,,03/27/2024,,9990.40,,"91,490.40"
,,,03/26/2024,,645,,"3,375.00"
,,,03/26/2024,,,,"1,434,240.00"
,,,03/25/2024,,,,"1,434,240.00"
,,,03/25/2024,,,,"24,192.00"
,,,03/25/2024,,,,"717,120.00"
,,,03/25/2024,,,,"14,000.00"
,,,03/25/2024,,"12,592.88",,"190,547.30"
,,,03/25/2024,,,,150.00
,,,03/25/2024,,,,"6,550.00"
,,,03/25/2024,,38752.87,,"1,294,458.48"
,,,03/25/2024,,4644,,"9,216.00"
,,,03/25/2024,,,,0.00
,,,03/25/2024,,4107.57,,"67,470.00"
,,,03/22/2024,,10054,,"64,224.00"
,,,03/22/2024,,12829.56,,"175,840.42"
,,,03/21/2024,,4085,,"42,500.00"
,,,03/21/2024,,475,,"7,257.00"
,,,03/21/2024,,,,"7,000.00"
,,,03/21/2024,,,,"2,361,600.00"
,,,03/21/2024,,,,"15,000.00"
,,,03/21/2024,,28519.69,,"591,561.00"
,,,03/21/2024,,2824,,"16,305.00"
,,,03/20/2024,,,,"9,900.00"
,,,03/20/2024,,18389.15,,"122,400.00"
,,,03/19/2024,,2014,,"19,170.00"
,,,03/19/2024,,"7,630.54",,"116,591.00"
,,,03/19/2024,,,,"1,558,656.00"
,,,03/18/2024,,598,,"5,305.00"
,,,03/18/2024,,"14,358",,"197,100.00"
,,,03/18/2024,,,,0.00
,,,03/18/2024,,885,,"8,220.00"
,,,03/15/2024,,"5,614",,"98,100.00"
,,,03/15/2024,,,,"5,900.00"
,,,03/15/2024,,,,"1,673,895.60"
,,,03/15/2024,,154.44,,"3,235.00"
,,,03/15/2024,,8294,,0.00
,,,03/14/2024,,"12,786",,"16,939.00"
,,,03/14/2024,,3305.33,,"615,640.00"
,,,03/14/2024,,,,0.00
,,,03/14/2024,,"14,938.17",,"244,473.57"
,,,03/14/2024,,,,"11,900.00"
,,,03/14/2024,,"12,786",,"23,990.00"
,,,03/14/2024,,"46,705.5",,"402,155.00"
,,,03/13/2024,,"19,525",,"127,600.00"
,,,03/13/2024,,,,"3,967,488.00"
,,,03/13/2024,,22963.50,,"473,869.20"
,,,03/13/2024,,,,"32,000.00"
,,,03/13/2024,,"12,786",,"52,727.00"
,,,03/12/2024,,3327,,"20,872.00"
,,,03/12/2024,,"15,647.1",,"1,329,549.60"
,,,03/12/2024,,"28,034",,"1,899,351.00"
,,,03/12/2024,,6460.13,,"45,451.00"
,,,03/12/2024,,4303.11,,"65,814.00"
,,,03/12/2024,,1696,,"24,800.00"
,,,03/12/2024,,,,"5,000.00"
,,,03/12/2024,,812.73,,"2,100.00"
,,,03/11/2024,,45336,,0.00
,,,03/11/2024,,,,"14,423,500.00"
,,,03/11/2024,,7326,,"88,020.00"
,,,03/08/2024,,395,,"5,925.00"
,,,03/08/2024,,"11,248",,"122,300.00"
,,,03/08/2024,,,,"1,238,400.00"
,,,03/08/2024,,360,,"3,430.00"
,,,03/07/2024,,22042.03,,"379,414.00"
,,,03/07/2024,,0,,"10,000.00"
,,,03/07/2024,,10649.6,,"119,285.60"
,,,03/07/2024,,0,,"7,750.00"
,,,03/06/2024,,,,"2,453,068.80"
,,,03/06/2024,,,,"49,500.00"
,,,03/06/2024,,112366.59,,"2,100,485.00"
,,,03/06/2024,,600,,"10,200.00"
,,,03/06/2024,,"9,107",,"74,157.00"
,,,03/06/2024,,,,"1,500.00"
,,,03/06/2024,,"7,226",,"129,330.00"
,,,03/06/2024,,,,"6,550.00"
,,,03/06/2024,,7316.54,,"196,956.00"
,,,03/06/2024,,,,"12,950.00"
,,,03/06/2024,,,,"472,320.00"
,,,03/06/2024,,,,"15,450.00"
,,,03/05/2024,,10262.9,,"219,950.00"
,,,03/05/2024,,"59,947.12",,"1,245,954.60"
,,,03/05/2024,,,,"22,380.00"
,,,03/05/2024,,34208,,"129,600.00"
,,,03/05/2024,,,,"3,967,488.00"
,,,03/04/2024,,22931.56,,"437,700.00"
,,,03/04/2024,,2535,,"32,850.00"
,,,03/04/2024,,846,,"10,970.00"
,,,03/04/2024,,36.9,,482.00
,,,03/04/2024,,"1,530",,"20,565.00"
,,,03/01/2024,,"84,349",,"895,500.00"
,,,03/01/2024,,1400,,0.00
,,,03/01/2024,,1960,,0.00
,,,03/01/2024,,4630.3,,"68,400.00"
,,,03/01/2024,,,,"9,000.00"
,,,03/01/2024,,7772.10,,"86,526.00"
,,,02/29/2024,,2998,,"32,670.00"
,,,02/29/2024,,"12,243.82",,"268,464.00"
,,,02/29/2024,,,,"4,250,880.00"
,,,02/29/2024,,,,"2,833,920.00"
,,,02/28/2024,,"2,360",,"27,200.00"
,,,02/28/2024,,,,"4,250,880.00"
,,,02/27/2024,,6335,,"78,500.00"
,,,02/27/2024,,,,"8,000.00"
,,,02/27/2024,,4527,,"103,191.00"
,,,02/27/2024,,3103,,"60,332.00"
,,,02/26/2024,,10945,,"90,250.00"
,,,02/26/2024,,36327.1,,"268,520.00"
,,,02/26/2024,,,,"20,570.00"
,,,02/23/2024,,4177.08,,"61,409.74"
,,,02/23/2024,,0,,"7,750.00"
,,,02/23/2024,,,,"6,814,080.00"
,,,02/23/2024,,22.6,,352.00
,,,02/22/2024,,2534,,"23,933.00"
,,,02/22/2024,,16117,,"146,270.00"
,,,02/22/2024,,45336,,"153,415.00"
,,,02/21/2024,,"14,024.75",,"224,625.00"
,,,02/21/2024,,0,,"12,375.00"
,,,02/21/2024,,2970,,"40,380.00"
,,,02/21/2024,,97998.77,,"2,059,976.90"
,,,02/20/2024,,648,,"5,688.00"
,,,02/20/2024,,3453,,"47,530.00"
,,,02/20/2024,,47250.94,,"393,670.00"
,,,02/20/2024,,,,"13,125.00"
,,,02/20/2024,,15450,,"352,500.00"
,,,02/20/2024,,"21,156.8",,"445,737.10"
,,,02/20/2024,,"21,156.8",,"445,737.10"
,,,02/20/2024,,0,,"8,050.00"
,,,02/20/2024,,17277.9,,"364,409.10"
,,,02/20/2024,,17277.9,,"364,409.10"
,,,02/20/2024,,0,,"6,550.00"
,,,02/20/2024,,5434,,"74,382.00"
,,,02/20/2024,,5122.80,,"67,502.40"
,,,02/20/2024,,,,"1,416,960.00"
,,,02/19/2024,,0,,"2,500.00"
,,,02/19/2024,,3252.48,,"46,110.00"
,,,02/19/2024,,"1,900",,"21,250.00"
,,,02/19/2024,,0,,"5,000.00"
,,,02/19/2024,,30741.96,,"479,941.20"
,,,02/19/2024,,"7,590",,"111,379.00"
,,,02/19/2024,,0,,"5,900.00"
,,,02/19/2024,,1272,,"13,980.00"
,,,02/19/2024,,92371.62,,"1,312,060.00"
,,,02/19/2024,,0,,"45,000.00"
,,,02/19/2024,,,,"5,000,486.40"
,,,02/19/2024,,800,,"6,250.00"
,,,02/19/2024,,344812.96,,"5,476,124.16"
,,,02/16/2024,,40928,,"587,200.00"
,,,02/16/2024,,"2,100",,0.00
,,,02/16/2024,,15260.44,,"269,562.00"
,,,02/16/2024,,0,,"33,825.00"
,,,02/16/2024,,2016,,"22,608.00"
,,,02/16/2024,,3293,,"36,223.00"
,,,02/16/2024,,792,,"8,712.00"
,,,02/15/2024,,875,,"12,460.00"
,,,02/15/2024,,702,,"6,500.00"
,,,02/15/2024,,5940,,"115,174.00"
,,,02/15/2024,,,,"1,468,800.00"
,,,02/15/2024,,3872.5,,"83,672.50"
,,,02/14/2024,,17038.5,,"226,497.00"
,,,02/14/2024,,0,,"12,947.20"
,,,02/14/2024,,4675,,"51,000.00"
,,,02/13/2024,,"20,570.16",,"327,452.40"
,,,02/13/2024,,0,,"11,900.00"
,,,02/13/2024,,"1,675.5",,"21,080.00"
,,,02/13/2024,,"4,181.5",,"35,220.00"
,,,02/13/2024,,5430,,"363,820.00"
,,,02/13/2024,,"22,849.52",,"259,822.00"
,,,02/13/2024,,"1,272",,"13,920.00"
,,,02/13/2024,,"20,460",,"276,300.00"
,,,02/13/2024,,3124.50,,"23,840.00"
,,,02/13/2024,,0,,0.00
,,,02/12/2024,,149.28,,868.00
,,,02/08/2024,,34985.75,,"344,500.00"
,,,02/07/2024,,890,,"10,865.00"
,,,02/07/2024,,190,,"2,800.00"
,,,02/07/2024,,1182.45,,"6,912.00"
,,,02/07/2024,,18389.15,,"122,400.00"
,,,02/07/2024,,3660,,"217,000.00"
,,,02/07/2024,,0,,"16,500.00"
,,,02/06/2024,,0,,0.00
,,,02/06/2024,,103049.40,,"2,085,174.80"
,,,02/06/2024,,98834.22,,"1,991,155.26"
,,,02/06/2024,,1175,,"7,900.00"
,,,02/06/2024,,582,,"3,450.00"
,,,02/06/2024,,,,"3,873,024.00"
,,,02/05/2024,,8300.66,,"155,308.00"
,,,02/05/2024,,0,,"10,000.00"
,,,02/05/2024,,64994.51,,"525,243.00"
,,,02/05/2024,,0,,"26,015.00"
,,,02/05/2024,,8893.59,,"102,560.00"
,,,02/05/2024,,0,,"23,100.00"
,,,02/05/2024,,2342.4,,"60,420.00"
,,,02/02/2024,,5250,,"63,010.00"
,,,02/02/2024,,450,,"7,950.00"
,,,02/02/2024,,4121,,"140,620.00"
,,,02/02/2024,,,,"1,512,000.00"
,,,02/02/2024,,5813.18,,"98,036.00"
,,,02/02/2024,,10315,,"40,500.00"
,,,02/01/2024,,25860.86,,"340,755.00"
,,,02/01/2024,,,,"21,375.00"
,,,02/01/2024,,4723.2,,"84,120.00"
,,,02/01/2024,,3928.04,,"20,356.00"
,,,02/01/2024,,23505.22,,"306,328.00"
,,,02/01/2024,,20278.10,,"386,034.00"
,,,02/01/2024,,0,,"10,500.00"
,,,01/31/2024,,25614.00,,"140,220.00"
,,,01/31/2024,,5037,,"95,888.00"
,,,01/30/2024,,22889.36,,"315,162.12"
,,,01/30/2024,,233.12,,"1,256.00"
,,,01/30/2024,," 2,841.7",,"24,620.00"
,,,01/30/2024,,30468.27,,"294,600.00"
,,,01/30/2024,,,,"12,375.00"
,,,01/30/2024,,2200,,"24,140.00"
,,,01/29/2024,,680,,"14,440.00"
,,,01/29/2024,,"29,221.94",,"742,318.00"
,,,01/29/2024,,1803.5,,"17,785.00"
,,,01/29/2024,,490,,"8,688.00"
,,,01/26/2024,,6437.19,,"134,119.00"
,,,01/26/2024,,666,,"11,766.00"
,,,01/26/2024,,0,,"9,000.00"
,,,01/26/2024,,12683.63,,"440,126.28"
,,,01/26/2024,,2035,,"6,160.00"
,,,01/26/2024,,,,"2,405,894.40"
,,,01/26/2024,,0,,"11,250.00"
,,,01/26/2024,,608,,"1,580.00"
,,,01/25/2024,,1210,,"18,560.00"
,,,01/25/2024,,10945,,"90,250.00"
,,,01/25/2024,,"48,466.07",,"950,320.00"
,,,01/25/2024,,0,,"4,500.00"
,,,01/23/2024,,3260,,"43,020.00"
,,,01/23/2024,,5554.19,,"56,210.00"
,,,01/23/2024,,"8,455.94",,"150,319.00"
,,,01/23/2024,,19641.44,,"124,208.00"
,,,01/22/2024,,551,,"4,033.00"
,,,01/22/2024,,3348,,"62,600.00"
,,,01/22/2024,,4687,,"51,643.00"
,,,01/19/2024,,"3,063",,"56,125.00"
,,,01/19/2024,,0,,"7,400.00"
,,,01/19/2024,,182,,"2,786.00"
,,,01/19/2024,,"45,074.15",,"877,625.00"
,,,01/19/2024,,0,,"12,375.00"
,,,01/18/2024,,9053.18,,"159,840.00"
,,,01/17/2024,,6836,,"85,959.00"
,,,01/17/2024,,0,,"8,000.00"
,,,01/17/2024,,"91,730.24",,"1,043,371.00"
,,,01/17/2024,,0,,"37,000.00"
,,,01/17/2024,,4319,,"62,580.00"
,,,01/17/2024,,351,,"3,875.00"
,,,01/16/2024,,769,,"5,070.00"
,,,01/16/2024,,95784,,0.00
,,,01/16/2024,,,,"2,390,400.00"
,,,01/16/2024,,13390,,"182,000.00"
,,,01/15/2024,,453104,,"2,704,104.00"
,,,01/15/2024,,392274,,"2,377,050.00"
,,,01/15/2024,,,,"814,554.00"
,,,01/15/2024,,5690,,"77,728.00"
,,,01/15/2024,,298,,"3,561.00"
,,,01/15/2024,,10613.18,,"225,618.03"
,,,01/15/2024,,0,,"10,000.00"
,,,01/12/2024,,6656.50,,"52,219.00"
,,,01/12/2024,,,,"7,840,512.00"
,,,01/12/2024,,2535,,"27,890.00"
,,,01/12/2024,,8604,,"72,112.00"
,,,01/11/2024,,8043.56,,"122,726.00"
,,,01/11/2024,,"15,547.00",,"56,407.00"
,,,01/11/2024,,5196.31,,"39,052.00"
,,,01/10/2024,,2353.15,,"50,330.00"
,,,01/10/2024,,1410,,"11,010.00"
,,,01/10/2024,,5675.46,,"41,130.00"
,,,01/10/2024,,0,,"1,500.00"
,,,01/10/2024,,2347,,"12,514.00"
,,,01/08/2024,,,,"3,628,800.00"
,,,01/08/2024,,9018.21,,"85,317.00"
,,,01/08/2024,,0,,"9,200.00"
,,,01/05/2024,,11470,,"182,051.00"
,,,01/05/2024,,0,,"11,560.00"
,,,01/04/2024,,20981.66,,"447,848.24"
,,,01/04/2024,,3967.46,,"22,500.00"
,,,01/04/2024,,4500,,"66,800.00"
,,,01/04/2024,,732,,"7,277.00"
,,,01/04/2024,,"2,360",,"8,660.00"
,,,01/04/2024,,5876.64,,"24,360.00"
,,,01/03/2024,,1061.10,,"7,100.10"
,,,01/03/2024,,0,,"14,575.00"
,,,01/03/2024,,7205,,"77,500.00"
,,,01/03/2024,,0,,"8,000.00"
,,,01/03/2024,,9904.37,,"116,368.00"
,,,01/03/2024,,"1,160",,"22,960.00"
,,,01/03/2024,,20283,,"242,833.00"
,,,01/03/2024,,19136,,"227,937.00"
,,,01/03/2024,,6445,,"678,500.00"
,,,01/03/2024,,16892.7,,"88,914.00"
,,,01/01/2024,,0,,"29,680.00"
,,,01/01/2024,,"60,532.05",,"928,777.00"
,,,01/01/2024,,"4,606",,"50,338.00"
,,,12/21/2023,,"15,367.41",,"194,476.00"
,,,12/21/2023,,"9,218.81",,"118,472.00"
,,,12/19/2023,,6296,,"78,200.00"
,,,12/19/2023,,884,,0.00
,,,12/15/2023,,"6,985",,"107,470.00"
,,,12/15/2023,,4543,,"55,250.00"
,,,12/15/2023,,,,"23,100.00"
,,,12/15/2023,,5354.2,,"64,690.00"
,,,12/15/2023,,5148,,"51,450.00"
,,,12/14/2023,,11273.19,,"151,140.00"
,,,12/14/2023,,29554.5,,"407,150.80"
,,,12/14/2023,,3320,,"36,440.00"
,,,12/14/2023,,21652.87,,"456,447.42"
,,,12/14/2023,,,,"55,000.00"
,,,12/14/2023,,2505,,"34,545.00"
,,,12/14/2023,,,,"5,000.00"
,,,12/14/2023,,833.25,,"6,646.00"
,,,12/14/2023,,2764,,"31,800.00"
,,,12/13/2023,,1236,,"16,672.00"
,,,12/13/2023,,,,"5,000.00"
,,,12/12/2023,,10750.96,,"97,352.00"
,,,12/12/2023,,,,"1,500.00"
,,,12/11/2023,,,,"2,007,936.00"
,,,12/11/2023,,,,"7,000.00"
,,,12/11/2023,,739,,"7,250.00"
,,,12/11/2023,,"38,185",,"419,230.00"
,,,12/11/2023,,1000,,"10,000.00"
,,,12/11/2023,,"6,471",,"119,600.00"
,,,12/11/2023,,,,"7,400.00"
,,,12/07/2023,,3944.4,,"37,239.00"
,,,12/07/2023,,4492,,"63,400.00"
,,,12/07/2023,,1841.5,,"6,842.00"
,,,12/07/2023,,,,"8,031,744.00"
,,,12/06/2023,,22896,,"405,356.00"
,,,12/06/2023,,,,"2,500.00"
,,,12/06/2023,,276,,"3,726.00"
,,,12/06/2023,,4305,,"60,900.00"
,,,12/06/2023,,,,"23,100.00"
,,,12/05/2023,,128856.60,,"916,360.00"
,,,12/05/2023,,,,"10,500.00"
,,,12/05/2023,,1655,,"17,451.00"
,,,12/05/2023,,,,"573,696.00"
,,,12/05/2023,,,,"9,000.00"
,,,12/04/2023,,12503.81,,"132,298.04"
,,,12/04/2023,,,,"7,000.00"
,,,12/04/2023,,5596.56,,"24,360.00"
,,,12/04/2023,,"26,567.78",,"359,028.00"
,,,12/04/2023,,945.28,,"10,126.00"
,,,12/04/2023,,"20,012.32",,"284,109.00"
,,,12/04/2023,,,,"13,750.00"
,,,12/01/2023,,21380,,"217,000.00"
,,,12/01/2023,,,,"16,500.00"
,,,12/01/2023,,,,"1,224,000.00"
,,,11/30/2023,,35020,,"145,870.00"
,,,11/30/2023,,30945,,"121,500.00"
,,,11/30/2023,,4275.6,,"59,035.20"
,,,11/30/2023,,,,"1,500.00"
,,,11/30/2023,,"7,434.5",,"105,900.00"
,,,11/30/2023,,,,"3,000.00"
,,,11/29/2023,,2835.33,,"50,655.33"
,,,11/29/2023,,2835.33,,"1,500.00"
,,,11/29/2023,,10784,,"118,520.00"
,,,11/29/2023,,68539.81,,"2,337,136.00"
,,,11/28/2023,,"5,905.3",,"113,325.30"
,,,11/28/2023,,,,"5,900.00"
,,,11/28/2023,,35461.01,,"307,330.00"
,,,11/28/2023,,3258.31,,"62,500.00"
,,,11/28/2023,,,,"1,500.00"
,,,11/28/2023,,32135.4,,"419,350.40"
,,,11/28/2023,,,,"11,250.00"
,,,11/28/2023,,"3,300",,"40,800.00"
,,,11/28/2023,,"31,459.29",,"541,934.00"
,,,11/28/2023,,,,"5,000.00"
,,,11/24/2023,,360,,"4,680.00"
,,,11/24/2023,,893,,"9,530.00"
,,,11/24/2023,,,,"5,880,384.00"
,,,11/23/2023,,"1,228.3",,"3,734.00"
,,,11/23/2023,,11061.8,,"202,813.00"
,,,11/23/2023,,,,"19,575.00"
,,,11/23/2023,,5928.48,,"50,436.58"
,,,11/23/2023,,2130.35,,"28,788.00"
,,,11/23/2023,,,,"5,000.00"
,,,11/22/2023,,1728,,"26,604.00"
,,,11/22/2023,,1262,,"10,630.00"
,,,11/22/2023,,1989,,"22,260.00"
,,,11/22/2023,,1106,,"13,546.00"
,,,11/22/2023,,12598.25,,"95,200.00"
,,,11/22/2023,,,,"9,850.00"
,,,11/21/2023,,"8,310.9",,"123,020.00"
,,,11/21/2023,,,,"11,900.00"
,,,11/21/2023,,5472,,"31,300.00"
,,,11/21/2023,,5800,,"62,500.00"
,,,11/21/2023,,5916.8,,"74,881.80"
,,,11/21/2023,,,,"6,500.00"
,,,11/20/2023,,5988.5,,"23,072.00"
,,,11/20/2023,,1990.5,,"8,766.00"
,,,11/20/2023,,3588,,"40,500.00"
,,,11/20/2023,,1875,,"22,340.00"
,,,11/20/2023,,"14,208",,"217,658.00"
,,,11/17/2023,,2011,,"20,204.00"
,,,11/17/2023,,2662.96,,"34,813.00"
,,,11/16/2023,,3980,,"53,900.00"
,,,11/16/2023,,438,,"7,800.00"
,,,11/16/2023,,28382.88,,"226,706.00"
,,,11/15/2023,,549.1,,"4,640.00"
,,,11/15/2023,,4036.12,,"51,652.00"
,,,11/15/2023,,12626.658,,"165,039.00"
,,,11/15/2023,,14250.29,,"182,923.00"
,,,11/15/2023,,,,"36,000.00"
,,,11/15/2023,,22665.43,,"115,200.00"
,,,11/15/2023,,"12,600.96",,"138,624.00"
,,,11/14/2023,,5338,,"117,500.00"
,,,11/13/2023,,1470,,"20,300.00"
,,,11/13/2023,,"11,682.95",,"126,961.00"
,,,11/13/2023,,113.45,,"1,145.00"
,,,11/10/2023,,61007,,"746,900.00"
,,,11/09/2023,,47332.18,,"486,456.32"
,,,11/09/2023,,13240.59,,"119,760.90"
,,,11/09/2023,,,,"7,000.00"
,,,11/09/2023,,1993,,"19,720.00"
,,,11/09/2023,,6006.16,,"108,719.24"
,,,11/08/2023,,3975.14,,"17,133.00"
,,,11/08/2023,,1091,,"9,873.00"
,,,11/08/2023,,,,"14,000.00"
,,,11/08/2023,,3197,,"27,160.00"
,,,11/07/2023,,,,"1,075,680.00"
,,,11/07/2023,,,,"10,500.00"
,,,11/07/2023,,14162.27,,"109,517.00"
,,,11/07/2023,,,,"11,760,768.00"
,,,11/06/2023,,,,"2,500.00"
,,,11/06/2023,,9860.54,,"61,750.00"
,,,11/06/2023,,2832,,"49,650.00"
,,,11/06/2023,,2832,,"12,350.00"
,,,11/06/2023,,,,"12,948.00"
,,,11/06/2023,,12646.08,,"109,664.00"
,,,11/06/2023,,7498.62,,"103,635.00"
,,,11/06/2023,,14356.92,,"305,137.80"
,,,11/06/2023,,,,"9,000.00"
,,,11/06/2023,,2184,,"30,160.00"
,,,11/06/2023,,11119.74,,"86,306.00"
,,,11/03/2023,,11956,,"165,865.00"
,,,11/03/2023,,,,"7,750.00"
,,,10/27/2023,,"19,389",,"297,792.00"
,,,10/27/2023,,,,"2,200.00"
,,,10/26/2023,,37800,,"558,600.00"
,,,10/26/2023,,1919,,"26,519.00"
